"facility_code","institution","longitude","latitude","ungeocodable"
"10085418","DHS IMMIGRATION AND CUSTOMS ENFORCEMENT HOUMA ENFORCEMENT-REMOVAL","-90.7206977142857","29.5975228482143",False
"10085318","DHS ICE IMMIGRATION ENFORCEMENT - BATON ROUGE","-91.1391153","30.4507936",False
"10085218","BUREAU OF ALCOHOL TOBACCO FIREARMS AND EXPLOSIVES-NEW ORLEANS","-90.1505426","29.9899926",False
"10085118","SOCIAL SECURITY ADMINISTRATION-LAFAYETTE","-92.0109737875478","30.1834978683411",False
"10085018","CALCASIEU PARISH SHERIFFS OFFICE","-85.9947102","34.0087973",False
"10084918","LOUISIANA DEPARTMENT OF PUBLIC SAFETY LAFAYETTE","-91.9834524","30.2721441",False
"10084618","WEST MONROE FIRE DEPARTMENT","-92.1719393065301","32.5161641960316",False
"10084518","ARMY CONTRACTING COMMAND","-93.2054396","31.0465776",False
"10084218","DEPARTMENT OF VETERANS AFFAIRS LEESVILLE VBA","-122.4235921","39.1893342",False
"10060611","COLUMBIA HIGH SCHOOL","-84.2771997","33.7609918",False
"10060547","REDMOND FIRE DEPARTMENT","-122.125430787879","47.6780072424242",False
"10060514","ANDERSON POLICE DEPARTMENT","-85.6780724693878","40.105674244898",False
"10060511","MIDDLE GEORGIA REGIONAL EDUCATION SERVICE AGENCY-TAPP","-83.6748959744327","32.5462672852118",False
"10060414","RICHMOND POLICE DEPARTMENT","-84.8959082752508","39.83003565",False
"10060314","CITY OF LAWRENCE FIRE DEPARTMENT","-86.010346","39.862542",False
"10060214","MUNCIE POLICE DEPARTMENT","-85.387507","40.195553",False
"10060114","VIGO COUNTY SHERIFF'S DEPARTMENT","-87.415169","39.46741",False
"10059941","PENNINGTON COUNTY SHERIFF'S OFFICE","-103.221866653671","44.07833555",False
"10059914","LAWRENCE POLICE DEPARTMENT","-86.010346","39.862542",False
"10059835","COLUMBUS DIVISION OF FIRE","-82.9873755945946","39.8876694864865",False
"10059820","PRINCE GEORGE'S COUNTY FIRE DEPARTMENT","-76.8792521","38.8042764",False
"10059814","EVANSVILLE POLICE DEPARTMENT","-87.5679581428572","37.9734275714286",False
"10059714","VANDERBURGH COUNTY SHERIFF'S OFFICE","-87.540753","38.011199",False
"10059614","MADISON POLICE DEPARTMENT","-85.380341","38.736195",False
"10059611","GEORGIA DEPT OF HUMAN RESOURCES","-84.3905451174497","33.75411905",False
"10059514","WASHINGTON POLICE DEPARTMENT","-92.0519482","30.6149176",False
"10059414","CONNERSVILLE POLICE DEPARTMENT","-87.094508","40.485798",False
"10059411","GEORGIA DEPT OF TRANS","-84.372626","33.811257",False
"10059408","DELAWARE MARINE POLICE DIV OF FISH  WILDLIFE","-75.5243682","39.158168",False
"10059314","FLOYD COUNTY SHERIFF'S DEPARTMENT","-85.8241312","38.2856247",False
"10059214","SHELBYVILLE POLICE DEPARTMENT","-85.7782465918367","39.5207510408163",False
"10059114","RISING SUN POLICE DEPARTMENT","-76.0628205","39.6981195",False
"10059014","SHELBY COUNTY SHERIFF'S DEPARTMENT","-85.7782633877551","39.5207510612245",False
"10058911","GRIFFIN FIRE DEPT","-84.2907153","33.2727829",False
"10053602","FAA ALASKA CONSOLIDATED MAINTENANCE FACILITY","-149.876863","61.170107",False
"10053511","LOWNDES COUNTY 911 EMERGENCY MANAGEMENT CENTER","-83.2744531495492","30.8065288211198",False
"10053502","US FISH & WILDLIFE SERVICE","-149.863103575695","61.18206",False
"10053411","DEFENSE CONTRACT MANAGEMENT AGENCY (SMYRNA)","-84.206997","31.602516",False
"10053402","FAA ANCHORAGE ZAN SYSTEM SUPPORT CENTER","-149.7785745","61.2260478",False
"10053340","MANNING CORRECTIONAL INSTITUTION","-80.989495875462","34.0806482",False
"10053311","DEFENSE CONTRACT MANAGEMENT AGENCY (MARIETTA)","-84.5059833","33.9220516",False
"10258130","NJ DEPARTMENT OF LAW AND PUBLIC SAFETY","-74.7597219","40.2205944",False
"10258030","NEW JERSEY INSTITUTE OF TECHNOLOGY POLICE PROGRAM","-74.1781212147379","40.7421950269063",False
"10257138","MONTGOMERY TOWNSHIP POLICE DEPARTMENT","-75.2251336","40.2364568",False
"10256404","CABOT POLICE DPT","-92.0165336","34.974532",False
"10255730","CITY OF TRENTON FIRE DIVISION","-74.7610904","40.2237978",False
"10168627","FAA GRAND ISLAND SYSTEM SUPPORT CENTER","-98.338685","40.924271",False
"10168527","U S ARMY CORPS OF ENGINEERS-GAVINS POINT PROJECT","-97.4756596690746","42.8435520111723",False
"10168327","DHS US CITIZENSHIP AND IMMIGRATION SERVICES-NSC","-96.7392948946794","40.8577605944298",False
"10168227","UNITED STATES MARSHAL SERVICE-OMAHA","-95.9383758","41.2587459",False
"10168127","LANCASTER COUNTY SHERIFF OFFICE","-96.7077751","40.8088861",False
"10167827","CITY OF NORFOLK","-97.417036","42.033829",False
"10167727","VA NEBRASKA-WESTERN IOWA HEALTH CARE SYSTEM","-95.9736353054714","41.24368735",False
"10167527","FAA NORTH PLATTE SYSTEM SUPPORT CENTER","-100.7654232","41.1238873",False
"10167427","U S DEPARTMENT OF ENERGY WESTERN AREA POWER ADMINISTRATION","-103.660855875","41.830400875",False
"10167227","NORTHWEST RURAL PUBLIC POWER DISTRICT","-102.689901","42.6840426",False
"10118839","NARRAGANSETT RI POLICE DEPARTMENT","-71.4598437","41.431979",False
"10118831","KIRTLAND AIR FORCE FIRE FIGHTER","-106.515677597019","34.99806195",False
"10118239","BRISTOL POLICE DEPARTMENT","-71.2607830363357","41.67926235",False
"10118139","NEWPORT POLICE DEPARTMENT","-71.310702","41.492835",False
"10117839","WARREN POLICE DEPARTMENT","-71.282165","41.729305",False
"10117239","RICHMOND POLICE DEPARTMENT","-71.7034328","41.5151199",False
"10117039","PROVIDENCE FIRE DEPARTMENT","-71.429865","41.789265",False
"10116939","PAWTUCKET POLICE DEPARTMENT","-71.3822","41.8788",False
"10116739","DESIMONE ELECTRIC INC","-71.5412101","41.8310404",False
"10116539","CENTRAL FALLS POLICE DEPARTMENT","-71.392819","41.888228",False
"10115346","FIRE DIST 1 SEWELLS PT NAVAL STATION FIRE DEPT","-76.3061172","36.9480128",False
"10114446","VA MEDICAL CENTER","-77.43428","37.5385087",False
"10112067","FAA SAMOA SYSTEMS SUPPORT CENTER","-170.7048298","-14.2754786",False
"10111966","FAA GUAM TECHNICAL OPERATIONS","144.799120354533","13.4635155",False
"10111866","DEPARTMENT OF HOMELAND SECURITY-IMMIGRATION & CUSTOMS ENFORCEMENT-SAIPAN","145.746743003024","15.1909825",False
"10111766","US IMMIGRATION AND CUSTOMS ENFORCEMENT-GUAM","144.752018225443","13.4727446",False
"10111764","FAA HONOLULU TECHNICAL OPERATIONS","-157.943626047015","21.3191861462853",False
"10111666","FAA GUAM ARTCC","144.799120354533","13.4635155",False
"10080114","CENTERVILLE POLICE DEPARTMENT","-84.9945101632653","39.8178230816327",False
"10080111","SYLVESTER POLICE DEPARTMENT","-83.8377678571429","31.526580377551",False
"10080018","SAINT TAMMANY FIRE DEPARTMENT -SLIDELL","-89.8168548645786","30.3127184580004",False
"10080014","EDGEWOOD POLICE DEPARTMENT","-85.731643","40.1013929375",False
"1007A105","SAN DIEGO COUNTY SHERIFFS DEPARTMENT","-117.120881083876","32.8191406",False
"10079918","DEPARTMENT OF VETERANS AFFAIRS NEW ORLEANS VBA","-90.076948819719","29.9504324",False
"10079914","BRAZIL POLICE DEPARTMENT","-87.133309","39.521829",False
"10079911","DJJ - INTENSIVE TREATMENT CENTER","-83.2543004093002","33.09042465",False
"10079818","FAA SHREVEPORT RAPCON TOWER","-93.6106774188828","32.49713625",False
"10079814","ZIONSVILLE POLICE DEPARTMENT","-86.2745691","39.9477046",False
"10079811","SOCIAL SECURITY ADMINISTRATION-MACON","-83.6814707157877","32.8959732645544",False
"10079718","FAA NEW ORLEANS LAKEFRONT TOWER","-90.0782127","29.9759983",False
"10079714","INDIANA UNIVERSITY PURDUE UNIVERSITY POLICE DEPARTMENT-FORT WAYNE","-85.1060203004006","41.12130195",False
"10079711","GEORGIA DEPT OF VETERANS SERVICE ATLANTA","-84.1933824","32.3780864",False
"10079618","FAA MONROE TOWER TRACON","-92.0439952309197","32.5118433476221",False
"10079614","DECATUR POLICE DEPARTMENT","-96.2503128","42.0050499",False
"10079611","GEORGIA STATE PATROL POST 45 STATESBORO","-81.504087","32.9381598",False
"10079518","FAA LAFAYETTE TOWER TRACON","-86.9210262337946","40.4328870195792",False
"10079514","PORTER COUNTY SHERIFF DEPARTMENT","77.8235333","30.8742961",False
"10079511","COWETA COUNTY SHERIFF'S OFFICE","-84.7824314260242","33.3818940677975",False
"10079418","FAA LAKE CHARLES TOWER TRACON","-93.213647","30.128685",False
"10079414","FAIRMOUNT POLICE DEPARTMENT","-85.6521667684222","40.4156692265741",False
"10079411","GEORGIA DEPT OF VETERANS SVS SAVANNAH","-81.0951271","32.0564572",False
"10079311","GEORGIA DEPT OF VETERANS SVS DUBLIN","-82.9447959381782","32.5364701",False
"10079218","FAA LOUIS ARMSTRONG TOWER TRACON","-90.2417806","29.9942265",False
"10079214","BROWNSTOWN POLICE DEPARTMENT","-87.571819","37.9689",False
"10079211","GEORGIA STATE PATROL POST 22 WAYCROSS","-82.3367376","31.2064468",False
"10079118","DHS US CUSTOMS BORDER PROTECTION NEW ORLEANS","-78.7702418390965","35.2003686208329",False
"10079114","WARRICK COUNTY SHERIFF DEPARTMENT","-86.4736991340974","38.2293774423674",False
"10079111","GEORGIA FORESTRY COMM MACON","-83.5385347533094","32.8064218362268",False
"10079018","DEPARTMENT OF VETERANS AFFAIRS-OVERTON-BROOKS VHA","-93.722906","32.5000703333333",False
"10079014","INDIANA NATIONAL GUARD INMAP-FMS 13 GARY","-86.151474","39.787486",False
"10078914","INDIANA DEPARTMENT OF WORKFORCE DEVELOPMENT","-87.406052350403","39.46733095",False
"10078814","MILFORD POLICE DEPARTMENT","-74.8004681","41.3247274",False
"10078811","SOCIAL SECURITY ADMINISTRATION-THOMASVILLE","-83.9500915234219","30.8352758967088",False
"10078714","INDIANA DEPARTMENT OF LABOR","-86.1651206997191","39.76923865",False
"10078711","SOCIAL SECURITY ADMINISTRATION-TOCCOA","-84.791613","33.6506207",False
"10078614","CLAY COUNTY SHERIFF DEPARTMENT","-87.1195917222222","39.5239510925926",False
"10078611","SOCIAL SECURITY ADMINISTRATION-GAINESVILLE","-83.8240663","34.2978794",False
"10078514","VEVAY POLICE DEPARTMENT","-85.0671725","38.7478401",False
"10078511","SOCIAL SECURITY ADMINISTRATION-ATLANTA","-84.387416","33.764905",False
"10078414","FAA LAFAYETTE TOWER","-86.9349877","40.4170158",False
"10078411","IMMIGRATION AND CUSTOMS ENFORCEMENT STEWART DET CTR","-83.9926806","34.5546076",False
"10078314","FAA EVANSVILLE TOWER","-86.3443024576068","39.9330029660854",False
"10078311","IMMIGRATION AND CUSTOMS ENFORCEMENT SAVANNAH","-81.1630171621622","32.0672601621622",False
"10078214","HAMILTON COUNTY PROBATION DEPARTMENT","-86.015384934741","40.04609475",False
"10078211","IMMIGRATION AND CUSTOMS ENFORCEMENT ATL","-84.3973000047648","33.74957855",False
"10078114","FAA TERRE HAUTE TOWER TRACON","-87.3033980250741","39.4617180641664",False
"10078014","WESTFIELD POLICE DEPARTMENT","-86.1512291908115","40.0417379601048",False
"10078011","GEORGIA STATE PATROL POST 23 BRUNSWICK","-81.4914894","31.1499528",False
"10077914","FAA INDIANAPOLIS ARTCC","-86.2809923207887","39.73791245",False
"10077911","WIREGRASS E911 CENTER","-81.4339903","31.3702255",False
"10077814","FAA SOUTH BEND TOWER","-86.3139963963582","41.70821985",False
"10077811","ROBERT A DEYTON DETENTION FACILITY","-84.3068087093936","33.4340170548357",False
"10077714","FAA FORT WAYNE TOWER TRACON","-85.1877641","40.9721236",False
"10077618","SOCIAL SECURITY ADMINISTRATION-BATON ROUGE","-91.1343356535155","30.4268867582526",False
"10077614","FAA INDIANAPOLIS TOWER","-86.1583502","39.7683331",False
"10077611","GEORGIA STATE PATROL POST 30 CORDELE","-83.7823938","31.9635074",False
"10077514","NOBLE COUNTY SHERIFF DEPARTMENT","-85.409933877551","41.3956316938776",False
"10155434","MCKENZIE COUNTY SHERIFF","-103.262001","47.799312",False
"10155334","US IMMIGRATION AND CUSTOMS ENFORCEMENT-GRAND FORKS","-97.0349776530612","47.923820122449",False
"10155234","US MARSHALS SERVICE-DISTRICT OF NORTH DAKOTA","-96.7901703144997","46.8770405706318",False
"10155134","UNITED STATES ARMY CORPS OF ENGINEERS","-101.371271","47.497499",False
"10155034","MINOT POLICE DEPARTMENT","-101.300308285714","48.2343101428571",False
"10154934","FAA FARGO SYSTEM SUPPORT CENTER","-96.804627","46.908579",False
"10154834","FAA GRAND FORKS SYSTEM SUPPORT CENTER","-97.1745158888889","47.946401",False
"10154734","FAA - NORTHWEST DAKOTA SYSTEM SUPPORT CENTER","-100.7788017","46.7948184",False
"10154634","SIMPLEX GRINNELL","-96.825771","46.868748",False
"10154534","NATIONAL AIR SECURITY OPERATIONS CENTER- GRAND FORKS","-97.455777","47.638161",False
"10154434","UNITED TRIBES TECHNICAL COLLEGE","-100.7788898","46.7910564",False
"10154334","LAKOTA MUNICIPAL UTILITIES","-98.3442399","48.0397707",False
"10154236","PAULS VALLEY POLICE DEPARTMENT","-97.22256","34.73844",False
"10130941","SOUTH DAKOTA DEPARTMENT OF TRANSPORTATION","-96.795086969134","43.60473335",False
"10130930","GLEN RIDGE POLICE DEPARTMENT","-74.2044743673469","40.8016190204082",False
"10130841","SOUTH DAKOTA DEPARTMENT OF GAME FISH AND PARKS-SPEARFISH","-103.881425","44.5188306",False
"10130830","BRIDGETON POLICE DEPARTMENT","-75.2432781687919","39.4188349149094",False
"10130829","DOVER FIRE DEPARTMENT","-70.873869","43.198924",False
"10130741","SOUTH DAKOTA DEPARTMENT OF TRANSPORTATION - PIERRE","-100.3362371","44.3664831",False
"10130730","INDEPENDENCE TOWNSHIP POLICE DEPARTMENT","-74.9121142","40.8709319",False
"10130641","MINNEHAHA COUNTY JAIL","-96.731237","43.5524104363636",False
"10130630","BARNEGAT TOWNSHIP POLICE DEPARTMENT","-74.24719","39.758574",False
"10130541","SOUTH DAKOTA DEPARTMENT OF LABOR AND REGULATION","-98.455004997465","45.4605702",False
"10130530","NEW JERSEY STATE POLICE","-74.7913303985348","39.00715165",False
"10130441","RAPID CITY MINIMUM UNIT","-103.186585871486","44.0626537751004",False
"10130430","WEST ORANGE POLICE DEPARTMENT","-74.2392516949174","40.7779046249556",False
"10130341","US AIRFORCE 28TH BOMB WING","-103.080328061224","44.1416731836735",False
"10130330","SEA ISLE CITY POLICE DEPARTMENT","-74.6897791","39.1548404",False
"10130241","SOUTH DAKOTA DEPARTMENT OF GAME FISH AND PARKS-WEBSTER","-97.5113930816327","45.3332910204082",False
"10130234","MORTON COUNTY SHERIFFS DEPARTMENT","-100.891767","46.827813",False
"10130141","MELLETTE COUNTY SHERIFFS OFFICE","-100.743673","43.574212",False
"10130134","ND DEPARTMENT OF CORRECTIONS REHABILITATION","-100.741630092331","46.799933",False
"10130041","PERKINS COUNTY","-102.5053545","45.5288022",False
"10130034","NEW TOWN POLICE DEPARTMENT","-102.49018","47.980848",False
"10123711","SPARTA POLICE DEPARTMENT","-82.9765868","33.2753941",False
"10123338","PA STATE POLICE TROOP R-DUNMORE","-75.6002826212985","41.417973323742",False
"10123021","HANOVER FIRE DEPARTMENT","-70.8465434544963","42.1149799777674",False
"10122946","FIRE DIST 2 NAVAL WEAPONS STATION SITE MGR","-76.513649508212","37.2356655",False
"10122711","THOMASTON POLICE DEPARTMENT","-84.3320427","33.1019498",False
"10121807","US COAST GUARD ACADEMY","-72.1056126851524","41.3837392852316",False
"10121736","CLAREMORE FIRE DEPARTMENT","-95.2800282","35.983739",False
"10121331","HOBBS POLICE DEPARTMENT","-103.1311314","32.707667",False
"10121231","LAS CRUCES FIRE DEPARTMENT","-106.779502","32.316471",False
"10121011","CLAYTON COUNTY POLICE DEPARTMENT","-84.2965456","33.7699986",False
"10120631","UNIVERSITY OF NEW MEXICO POLICE DEPARTMENT","-106.616015231156","35.0859306482412",False
"10120531","SANTA FE FIRE DEPARTMENT","-105.914009902911","35.60700185",False
"10046111","COBB COUNTY WATER SYSTEM","-84.5230948","33.9309769",False
"10046011","GEORGIA DEPT OF NATURAL RESOURCES LAW ENFORCEMENT DIV TRNG ACADEMY","-83.9418899679438","33.0367962493146",False
"10045911","GEORGIA DEPT OF NATURAL RESOURCES RGN 5","-84.1711007687905","31.5529182312095",False
"10045811","CRISP COUNTY SHERIFF'S DEPARTMENT","-83.7823938","31.9635074",False
"10045711","US ARMY 5TH RANGER TRAINING BATTALION","-84.1052741264697","34.6300082",False
"10045611","GAINESVILLE PUBLIC UTILITIES","-83.828006198851","34.2894655276458",False
"10045511","GRADY HEALTH SYS INFECTIOUS DISEASE PGM","-83.65048","32.806919",False
"10045411","HENRY COUNTY POLICE DEPT","-84.1468616","33.4473361",False
"10045311","HARRIS COUNTY SHERIFFS OFFICE","-84.8749311","32.7579107",False
"10045211","COASTAL TRANSITIONAL CENTER","-81.116782","32.068087",False
"10045111","MARTA BUS MAINTENANCE","-84.8578352","34.2246517",False
"10044911","TOCCOA POLICE DEPARTMENT","-83.3320432548931","34.57947605",False
"10044811","STATE BOARD OF PARDONS & PAROLES","-84.1933824","32.3780864",False
"10044611","MORGAN COUNTY SHERIFF'S DEPARTMENT","-83.5037601102179","33.3084547340028",False
"10044511","CITY OF MONROE POLICE DEPARTMENT","-80.5483067486523","34.9820866",False
"10044311","GEORGIA STATE PATROL POST 13 TIFTON","-83.4950839917883","31.4271185",False
"10044211","GWINNETT CNTY GOVT PLNG AND DEVELOPMENT","-83.9938313886216","33.9521695305626",False
"10044114","VA REGIONAL OFFICE INDIANAPOLIS","-86.1554108853114","39.7747506",False
"10044111","CITY OF AVONDALE ESTATES","-84.2667370579295","33.7764345",False
"10044011","GEORGIA STATE PATROL POST 07 TOCCOA","-83.3337582","34.5772694",False
"10043911","ELBERTON POLICE DEPT","-82.8635096666667","34.1097793333333",False
"10043811","GEORGIA ST PKS AND HIST SITES PRESERVATION LAB","-84.2338093","33.5442781",False
"10043711","GEORGIA DEPT OF LABOR ATHENS","-83.3645682458868","33.9767693417261",False
"10043611","BLECKLEY COUNTY SHERIFF'S DEPARTMENT","-83.1772172","33.5685071",False
"10043511","GEORGIA DEPT OF LABOR AMERICUS","-83.5347136772756","33.949126949975",False
"10043411","US ARMY-FIRE PREVENTION & PROTECTION","-84.9601611","32.364763",False
"10043311","POWDER SPRINGS POLICE DEPARTMENT","-84.6894266332188","33.867362038847",False
"10043211","GEORGIA STATE PATROL AVIATION","-84.6058658","34.0105738",False
"10043111","GEORGIA DEPT OF LABOR MILLEDGEVILLE","-7.5605477","43.616958",False
"10043011","MOUNT ZION POLICE DEPARTMENT","-85.1845635347732","33.6340471239112",False
"10042911","GEORGIA DEPT OF LABOR BRUNSWICK","-81.4881504489796","31.1911835102041",False
"10042811","GWINNETT CNTY POLICE DEPT","-83.9734132741645","33.98710835",False
"10042711","SAVANNAH RIVER CHALLENGE","-81.4850586070296","32.8333247040383",False
"10042611","FLOYD COUNTY SHERIFF'S OFFICE","-85.1428696094719","34.2803637277358",False
"10042511","FULTON COUNTY POLICE DEPARTMENT, SOUTH PRECINCT","-84.5498929716995","33.60143895",False
"10042411","GEORGIA DEPT OF LABOR GAINESVILLE","-83.8603453155059","34.275533901769",False
"10042211","DECATUR POLICE DEPARTMENT","-84.3015337","33.7733163",False
"10042111","DECATUR COUNTY CORRECTIONAL INSTITUTION","-84.6021680612245","30.907686244898",False
"10042011","HENRY COUNTY FIRE DEPT","-84.1468616","33.4473361",False
"10041911","HOUSING AUTHORITY OF SAVANNAH","-81.0855118","32.0748336",False
"10041611","DEPARTMENT OF MOTOR VEHICLE SAFETY, POST 86","-84.5275308","34.0115634",False
"10041511","FULTON CO EMERGENCY SVS","-84.3924446463713","33.7508649",False
"10075714","ELKHART COUNTY DIVISION OF FAMILY RESOURCES","-85.9713595232751","41.6666476613447",False
"10075614","INDIANA AIR NATIONAL GUARD INMAP 181ST FIGHTER WING","-87.4139119","39.4667025",False
"10075511","GEORGIA STATE PATROL POST 51 DULUTH","-84.125892","33.9459555",False
"10075414","INDIANA NATIONAL GUARD IN MAP-FMS 7 SHELBYVILLE","-85.7641797352941","39.5232545588235",False
"10075411","GEORGIA POWER CO UNION CITY","-84.543342897225","33.5515709458943",False
"10075314","BROWNSBURG POLICE DEPARTMENT","-86.397797","39.843224",False
"10075311","GEORGIA BURAEU OF INVESTIGATION KINGSLAND","-81.631217","30.806164",False
"10075214","AVON POLICE DEPARTMENT","-94.4512312","45.6081587",False
"10075211","GEORGIA STATE PATROL POST DUI TASK FORCE","-84.5198239647814","33.7698132809999",False
"10075114","GARRETT POLICE DEPARTMENT","-85.1370015209704","41.3508220859441",False
"10075111","GEORGIA DEPT OF VETERANS SERVICE CARTERSVILLE","-84.8057459183871","34.1654469982583",False
"10075014","GREENFIELD FIRE DEPARTMENT","-85.7695415430691","39.7841966686858",False
"10075011","NORTH GEORGIA DETENTION FACILITY","-76.7543016439424","36.4092885282651",False
"10074914","OFFICE OF MEDICAID POLICY AND PLANNING","-86.1651206997191","39.76923865",False
"10074911","GEORGIA DEPT OF VETERANS SVS WARNER ROBINS","-83.5972942","32.6014342",False
"10074814","NOBLESVILLE FIRE DEPARTMENT","-86.0135960408163","40.0443093061225",False
"10074811","DEPARTMENT OF ADMINISTRATIVE SERVICES","-84.3820319","33.7666743",False
"10074808","WILMINGTON REGIONAL OFFICE","-75.6064366941576","39.7403812",False
"10074711","COLUMBUS CONSOLIDATED GOVERNMENT","-84.991602","32.464679",False
"10074614","PIKE TOWNSHIP FIRE DEPARTMENT","-86.242700394465","39.8819661098222",False
"10074514","INDIANA DEPARTMENT OF VETERANS AFFAIRS","-86.1636643838384","39.7672872828283",False
"10074511","GEORGIA DEPT OF VETERANS SVS MACON","-81.3742967662879","32.1430624560967",False
"10074414","CUMBERLAND POLICE DEPARTMENT","-85.9612163214847","39.77577755",False
"10074411","FAA ATLANTA FLIGHT PROGRAM OPERATIONS","-84.6014791020408","34.0407964897959",False
"10074314","EAST CHICAGO FIRE DEPARTMENT-OJT","-87.4807625189786","41.6419063450606",False
"10074311","NATIONAL CREDIT UNION ADMINISTRATION-ATLANTA","-84.4174417503499","33.7668455",False
"10074218","SHREVEPORT FIRE DEPARTMENT","-93.8755142368715","32.4530637994523",False
"10074214","BEDFORD POLICE DEPARTMENT","-86.4857737915252","38.8606574596524",False
"10074211","CITY OF MONROE PUBLIC WORKS","-83.713229","33.7948364",False
"10074118","SHREVEPORT POLICE DEPARTMENT","-93.7546224897959","32.501211",False
"10074114","MERRILLVILLE POLICE DEPARTMENT","-87.3374189876236","41.4767597",False
"10074111","GEORGIA DEPT OF HUMAN SERVICES DIV OF CHILD SPRT SVS","-81.9543083781255","33.4732121133951",False
"10074047","KING COUNTY SHERIFFS OFFICE","-122.330526897084","47.6026438",False
"10074014","FRANKLIN TOWNSHIP FIRE DEPARTMENT","-86.0624011","39.6779709",False
"10074011","GEORGIA BUREAU OF INVESTIGATION DIVISION OF FORENSIC SCIENCE","-84.843733","32.538539",False
"10073920","BALTIMORE CITY FIRE DEPARTMENT JATC","-76.5374431060606","39.3051946464646",False
"10073914","OSSIAN POLICE DEPARTMENT","-85.1667003591308","40.8840383220234",False
"10073836","SKIATOOK HIGH SCHOOL","-96.0011109014988","36.3671281",False
"10073818","RAPIDES PARISH POLICE JURY","-92.4871273","31.2977463",False
"10073814","MARKLE POLICE DEPARTMENT","-85.3388127804259","40.8257593259117",False
"10073747","KENNEWICK FIRE DEPARTMENT","-119.119919","46.2087066",False
"10073718","DERIDDER POLICE DEPARTMENT","-93.027271","31.817121",False
"10073614","DEKALB COUNTY SHERIFF'S DEPARTMENT","-85.0537072001538","41.3663078779456",False
"10073611","GEORGIA POWER CO GAINESVILLE","-83.85511","34.281525",False
"10073518","BATON ROUGE FIRE DEPARTMENT","-91.1494054042929","30.5218344704508",False
"10073514","DEFENSE CONTRACT MANAGEMENT AGENCY","-86.015358","39.855161",False
"10073511","GEORGIA DEPT OF LABOR GRIFFIN CTR","-84.2640904","33.2467807",False
"10073420","MONTGOMERY COUNTY DEPARTMENT OF CORRECTION AND REHABILITATION","-77.2932940510498","39.2379416",False
"10073414","INDIANA UNIVERSITY CYCLOTRON FACILITY","-86.5228637821995","39.1897438",False
"10073411","SOCIAL SECURITY ADMINISTRATION-MARIETTA","-84.4959236000282","33.9159752",False
"10073320","PUBLIC SAFETY TRAINING FACILITY BALTIMORE CITY POLICE DEPARTMENT","-76.6172212562637","39.3062049",False
"10073314","PUTNAM COUNTY SHERIFF'S DEPARTMENT","-86.8526138","39.6340297",False
"10073214","LOGANSPORT POLICE DEPARTMENT","-86.335672","40.7592",False
"10073211","GEORGIA STATE PATROL - POST 37 CUMMING","-84.084449118803","34.26866345",False
"10073118","BASTROP FIRE DEPARTMENT","-91.9082967","32.7761446",False
"10073114","MICHIGAN CITY POLICE DEPARTMENT","-86.9034594374189","41.7205120140013",False
"10073111","CITY OF ARLINGTON POLICE DEPARTMENT","-84.7250024203816","31.4398649417963",False
"10073014","SWITZERLAND COUNTY SHERIFF'S DEPARTMENT","-85.0687276601822","38.7475187409603",False
"10073011","GEORGIA DEPT OF LABOR CHEROKEE CENTER","-84.5649023664793","34.027729720247",False
"10072916","JUNCTION CITY POLICE DEPARTMENT","-96.8272256122449","39.0314837755102",False
"10072914","CLINTON COUNTY SHERIFF'S DEPARTMENT","-86.5091347857143","40.2797770714286",False
"10072911","NEWTON COUNTY BOARD OF COMMISSIONERS","-83.2940103469388","30.8320685510204",False
"10072811","GEORGIA BUREAU OF INVESTIGATIONS","-85.0766315","33.577188",False
"10053302","VALDEZ POLICE DEPARTMENT","-146.355599379393","61.130531",False
"10053211","GEORGIA DEPT OF TRANS GAINESVILLE","-83.8240663","34.2978794",False
"10053202","US IMMIGRATION AND CUSTOMS","-149.87249355102","61.212559",False
"10053111","GEORGIA DEPT OF LABOR COVINGTON","-83.7483919","34.524998",False
"10053102","SOUTHWEST ALASKA SYSTEM SUPPORT CENTER","-149.876863","61.170107",False
"10053011","US MARKSMANSHIP UNIT","-83.4803854","31.4599954",False
"10053002","GENERAL SERVICES ADMINISTRATION FLEET","-158.4633034","59.0400342",False
"10052911","COMER POLICE DEPARTMENT","-83.1254261","34.0637227",False
"10052902","US FISH AND WILDLIFE SERVICE-OLE","-147.745857371769","64.8369434528817",False
"10052811","LAURENS COUNTY SHERIFF'S DEPARTMENT","-82.9224052","32.4967344",False
"10052802","FAA FAIRBANKS TOWER TRACON","-147.716675","64.837845",False
"10052711","POLK COUNTY POLICE DEPARTMENT","-85.2218495","34.016478",False
"10052702","FAA MERRIL TOWER-MERRIL FIELD AIRPORT","-149.8446555","61.2176685",False
"10052611","GEORGIA DEPT OF VETERANS SVS CENTRAL OFFICE","-84.4174417503499","33.7668455",False
"10052602","FAA JUNEAU TOWER","-134.580193001754","58.3566191",False
"10052511","SAVANNAH-CHATHAM METROPOLITAN POLICE DEPARTMENT","-81.1661709183674","32.0594691836735",False
"10052502","FAA ANCHORAGE TOWER","-149.978158705882","61.1772674117647",False
"10052411","AARON COHN RYDC","-84.8180562","32.5362883",False
"10052402","FAA ANCHORAGE TRACON","-149.978158705882","61.1772674117647",False
"10052311","COMMERCE POLICE DEPARTMENT","-83.4550692537314","34.2010326268657",False
"10052302","FAA ANCHORAGE ARTCC","-149.7783611","61.2299646",False
